"location","date","totalPopulation","totalTest","totalCases","totalVac","totalDeaths","PercentageTested","PositivityRate","totalPercentageInfected","totalVaccinated","totalDeathPercentage"
South America,"2021-05-21",434260137,111361799,27483273,96572657,860437,25.644029813401914,24.679264565400924,6.3288,22.238434701180044,3.1308
South America,"2021-05-22",434260137,111752925,27632456,105398621,864142,25.734097025811053,24.72638277700561,6.3631,24.270848742443977,3.1273
South America,"2021-05-23",434260137,62964248,27740153,106580066,866808,14.499200510315319,44.056990881555514,6.3879,24.542908021972092,3.1247
South America,"2021-05-24",434260137,112281116,27830126,107954391,869017,25.855727116854844,24.78611452347873,6.4086,24.859383075264862,3.1226
South America,"2021-05-25",434260137,112564249,27976549,109769777,873483,25.920926055434833,24.853849466894236,6.4423,25.27742420898283,3.1222
South America,"2021-05-26",434260137,112921252,28139844,111091049,877587,26.003135535325455,24.919883105794824,6.4800,25.581682391446396,3.1187
South America,"2021-05-27",434260137,113594411,28296461,103459024,881697,26.158148381922512,24.91008206380858,6.5160,23.82420470705097,3.1159
South America,"2021-05-28",434260137,114012966,28431749,105183794,885860,26.254531854486107,24.937294412637243,6.5472,24.22137908550423,3.1157
South America,"2021-05-29",434260137,114377916,28585391,115645370,889617,26.338571343471024,24.992054410223734,6.5826,26.630436493414543,3.1121
South America,"2021-05-30",434260137,114676971,28686259,116022508,892193,26.407436747987763,25.014838419476565,6.6058,26.71728259506352,3.1102
South America,"2021-05-31",434260137,102212221,28799280,117759924,895089,23.537095001653352,28.175965376977768,6.6318,27.117369052918622,3.1080
South America,"2021-06-01",434260137,115475147,28957718,119635440,899232,26.591238099296227,25.077013324780612,6.6683,27.54925672581363,3.1053
South America,"2021-06-02",434260137,115902632,29144422,122096914,904130,26.68967794296993,25.145608427598088,6.7113,28.11607688503999,3.1022
South America,"2021-06-03",434260137,116420327,29300687,123256905,907676,26.808891049560003,25.168016406619437,6.7473,28.383195807815998,3.0978
South America,"2021-06-04",434260137,116889501,29436924,124770110,911214,26.91693089941617,25.183548349650327,6.7786,28.731651691990322,3.0955
South America,"2021-06-05",434260137,117303917,29576255,126350325,914567,27.012361256635444,25.21335668611987,6.8107,29.095538419175693,3.0922
South America,"2021-06-06",434260137,117621222,29674802,126599495,916751,27.08542921129323,25.22912234324517,6.8334,29.152916469512373,3.0893
South America,"2021-06-07",434260137,118003987,29776017,128119486,919936,27.173571080045967,25.23306013380717,6.8567,29.502935011509013,3.0895
South America,"2021-06-08",434260137,118364633,29903825,130472519,924420,27.25661945802776,25.264155552275486,6.8862,30.044783732935638,3.0913
South America,"2021-06-09",434260137,118774736,30057893,132985460,928622,27.351056631753423,25.30663844203367,6.9216,30.62345554411318,3.0894
South America,"2021-06-10",434260137,119236642,30240524,122298816,933736,27.45742283040822,25.361770922733633,6.9637,28.162570215373005,3.0877
South America,"2021-06-11",434260137,119691165,30402668,138094455,937821,27.562088896038826,25.40092913290634,7.0010,31.7999381555024,3.0847
South America,"2021-06-12",434260137,120250855,30545212,138445066,941321,27.690972473487708,25.401243093032477,7.0339,31.880675706598417,3.0817
South America,"2021-06-13",434260137,120855349,30644792,139112736,944320,27.830173369102035,25.35658723719378,7.0568,32.034424564279085,3.0815
South America,"2021-06-14",434260137,121185900,30747534,141017098,946975,27.906291569193698,25.37220419207185,7.0804,32.47295479944087,3.0798
South America,"2021-06-15",434260137,121549905,30904628,129885512,951794,27.990113446678162,25.42546454478924,7.1166,29.909609686324952,3.0798
South America,"2021-06-16",434260137,121981509,31061089,132169244,956148,28.089501800161777,25.46376844706848,7.1526,30.43550000077488,3.0783
South America,"2021-06-17",434260137,124143945,31220420,148744611,960597,28.58746046957564,25.148564434616606,7.1893,34.252421147281126,3.0768
South America,"2021-06-18",434260137,124583024,31383766,138587073,964674,28.688570141541682,25.191045290408105,7.2270,31.913376612783594,3.0738
South America,"2021-06-19",434260137,124938594,31522559,153170881,968485,28.770449634892458,25.23044160397707,7.2589,35.27168808496921,3.0724
South America,"2021-06-20",434260137,72370081,31620953,154158792,971025,16.665144882962167,43.69340556631407,7.2816,35.49918098975776,3.0708
South America,"2021-06-21",434260137,125467688,31712731,156661158,973908,28.892287665814465,25.275615981702,7.3027,36.0754176246207,3.0710
South America,"2021-06-22",434260137,125938428,31898308,158752542,977816,29.000688129014247,25.32849465137043,7.3454,36.55701467252105,3.0654
South America,"2021-06-23",434260137,126309553,32046875,161388093,982039,29.08614957674552,25.37169536179104,7.3796,37.16392071234482,3.0644
South America,"2021-06-24",434260137,126712019,32196435,163969516,985731,29.178828127160106,25.409140548853536,7.4141,37.758362333865335,3.0616
South America,"2021-06-25",434260137,127241117,32350653,168296959,989875,29.30066707918899,25.42468485246007,7.4496,38.75487171414032,3.0598
South America,"2021-06-26",434260137,127581381,32475867,167836834,992883,29.379021957062573,25.45502074475899,7.4784,38.64891563832395,3.0573
South America,"2021-06-27",434260137,127865125,32565552,168679216,995052,29.444361594718515,25.46867412048438,7.4991,38.842896602319264,3.0555
South America,"2021-06-28",434260137,128245610,32656218,170649495,997672,29.531978432549522,25.4638096383962,7.5200,39.29660598803707,3.0551
South America,"2021-06-29",434260137,128613367,32782891,173831866,1001050,29.61666430828764,25.489489751092513,7.5491,40.02943194392259,3.0536
South America,"2021-06-30",434260137,128918868,32894941,176518733,1005137,29.687014076541868,25.516002048668312,7.5749,40.64815486391283,3.0556
South America,"2021-07-01",434260137,129899647,33020972,179100652,1008807,29.91286464776296,25.42037084981455,7.6040,41.24271070268649,3.0550
South America,"2021-07-02",434260137,130278461,33144244,181726353,1012338,30.00009669319475,25.441077324362926,7.6323,41.847348516817696,3.0543
South America,"2021-07-03",434260137,129103185,33248367,182744160,1015170,29.72945799075267,25.753328238958627,7.6563,42.081725774429074,3.0533
South America,"2021-07-04",434260137,130990770,33324076,183825801,1017695,30.164124873382058,25.44001840740382,7.6738,42.330802516188584,3.0539
South America,"2021-07-05",434260137,131285680,33403787,188988053,1020190,30.23203578089416,25.443587602242683,7.6921,43.5195489748579,3.0541
South America,"2021-07-06",434260137,131580079,33524824,169914599,1023394,30.29982901700231,25.478647113443365,7.7200,39.12737654757383,3.0526
South America,"2021-07-07",434260137,131932940,33633183,192467285,1026404,30.381084690718456,25.49263512205519,7.7449,44.32073510813635,3.0518
South America,"2021-07-08",434260137,132316377,33741395,174921350,1029742,30.469381305427074,25.500543292535887,7.7699,40.280314745997515,3.0519
South America,"2021-07-09",434260137,132664021,33843040,177092855,1032305,30.54943562549468,25.510337878270704,7.7933,40.78036179498557,3.0503
South America,"2021-07-10",434260137,133106969,33932806,199213792,1034022,30.651436238090625,25.492884598701966,7.8139,45.87429861194006,3.0473
South America,"2021-07-11",434260137,133377827,33987034,201383100,1036763,30.713808529931914,25.481772168922802,7.8264,46.373839742974155,3.0505
South America,"2021-07-12",434260137,133736929,34047733,207987433,1038861,30.79650136065793,25.45873698056877,7.8404,47.894663884380435,3.0512
South America,"2021-07-13",434260137,134069666,34143793,184475128,1041692,30.87312294565964,25.4672022528944,7.8625,42.480327407993244,3.0509
South America,"2021-07-14",434260137,79859214,34244216,210408052,1044607,18.389717866275163,42.880732585221786,7.8856,48.45207608820885,3.0505
South America,"2021-07-15",434260137,134762932,34345281,213083648,1047603,31.032765966266894,25.48570329413729,7.9089,49.06820355928732,3.0502
South America,"2021-07-16",434260137,135218177,34431403,192760772,1050255,31.13759829168939,25.463590594036777,7.9288,44.38831833187581,3.0503
South America,"2021-07-17",434260137,135516214,34522908,218104007,1052682,31.20622927450511,25.47511252048408,7.9498,50.22427536331754,3.0492
South America,"2021-07-18",434260137,135805363,34571070,219078225,1054083,31.27281355783296,25.456336359853477,7.9609,50.44861508897833,3.0490
South America,"2021-07-19",434260137,136031573,34621855,222242626,1055823,31.324904454677128,25.451337683200943,7.9726,51.177302972204416,3.0496
South America,"2021-07-20",434260137,136372612,34686322,224914414,1066980,31.403437797008753,25.43496197022317,7.9875,51.79255354953292,3.0761
South America,"2021-07-21",434260137,136627176,34776839,203843452,1069487,31.46205795997343,25.453822598221603,8.0083,46.9404015317206,3.0753
South America,"2021-07-22",434260137,137027261,34859518,231715235,1071963,31.554188221517553,25.439841492562564,8.0273,53.35862430310983,3.0751
South America,"2021-07-23",434260137,82446359,35001764,234792313,1074239,18.985477131187846,42.45398392911444,8.0601,54.06720373231034,3.0691
South America,"2021-07-24",434260137,137692956,35065259,211392724,1076190,31.707482282676107,25.466269313006833,8.0747,48.678823126701126,3.0691
South America,"2021-07-25",434260137,138000986,35107134,237665155,1077401,31.778414420755364,25.439770408596935,8.0844,54.72875236531324,3.0689
South America,"2021-07-26",434260137,138271383,35155510,240546711,1079605,31.8406805550287,25.425007862979136,8.0955,55.39230762965472,3.0709
South America,"2021-07-27",434260137,83486543,35233035,217209186,1081705,19.22500729096394,42.202052850601326,8.1133,50.018218918399135,3.0701
South America,"2021-07-28",434260137,83759501,35312272,246493339,1084161,19.287863163917347,42.159124133272954,8.1316,56.7616776208957,3.0702
South America,"2021-07-29",434260137,139138467,35383280,249207993,1086488,32.04034981456288,25.430264371103068,8.1479,57.38679924010617,3.0706
South America,"2021-07-30",434260137,84368450,35450466,225450607,1088344,19.428089942319527,42.01862900171806,8.1634,51.91602631489061,3.0700
South America,"2021-07-31",434260137,84614730,35512880,254293726,1090099,19.484802492935245,41.97009196862059,8.1778,58.55792515443341,3.0696
South America,"2021-08-01",434260137,84847860,35553328,255317334,1091107,19.538486904682202,41.90244515300681,8.1871,58.79363824729784,3.0689
South America,"2021-08-02",434260137,85118608,35594332,257763603,1092407,19.600833866084283,41.81733329097675,8.1965,59.35695704899573,3.0690
South America,"2021-08-03",434260137,85355635,35655119,261350665,1094300,19.655415666209308,41.77242545263707,8.2105,60.18297392099796,3.0691
South America,"2021-08-04",434260137,85642004,35722260,265041913,1096367,19.7213597802554,41.711144451967755,8.2260,61.03298240335609,3.0691
South America,"2021-08-05",434260137,141553200,35788398,267597109,1098313,32.596406609617034,25.282648502471154,8.2412,61.62138455733965,3.0689
South America,"2021-08-06",434260137,86287894,35856763,240822932,1099855,19.87009321097322,41.554801418609195,8.2570,55.45591489554567,3.0674
South America,"2021-08-07",434260137,86540181,35917468,272853716,1101344,19.92818903384632,41.50380503595203,8.2710,62.83185877592997,3.0663
South America,"2021-08-08",434260137,142388821,35945247,274061724,1102263,32.78883067270805,25.244430530118656,8.2774,63.110034895972966,3.0665
South America,"2021-08-09",434260137,87005686,35978744,276417081,1103680,20.0353839984166,41.35217553482654,8.2851,63.652418780497,3.0676
South America,"2021-08-10",434260137,143205976,36034368,280207688,1105483,32.977002445886484,25.162614722167742,8.2979,64.52530732748329,3.0679
South America,"2021-08-11",434260137,87492524,36091864,283166347,1107153,20.14749145625586,41.251369088403486,8.3111,65.20661761777134,3.0676
South America,"2021-08-12",434260137,143816147,36151116,287075576,1108735,33.11751062244058,25.137035551369625,8.3248,66.10682204984428,3.0669
South America,"2021-08-13",434260137,88123194,36202142,290296849,1110252,20.292720075294408,41.08128672685196,8.3365,66.84860623069348,3.0668
South America,"2021-08-14",434260137,88350645,36245751,292068004,1111590,20.34509674554816,41.02488555686266,8.3466,67.25646199480659,3.0668
South America,"2021-08-15",434260137,88565238,36270502,293055728,1112376,20.394512517735425,40.95342915467579,8.3523,67.48391183784848,3.0669
South America,"2021-08-16",434260137,144820897,36297494,264719845,1113066,33.34888115691817,25.063713008213174,8.3585,60.958817640680664,3.0665
South America,"2021-08-17",434260137,88972276,36352825,305393917,1114820,20.488243893314113,40.858598469482786,8.3712,70.32510953221572,3.0667
South America,"2021-08-18",434260137,145811072,36411035,304112515,1116378,33.57689540820091,24.97137871669992,8.3846,70.03003248258082,3.0660
South America,"2021-08-19",434260137,89531548,36465733,307897767,1117897,20.617031215094006,40.72947895416708,8.3972,70.90168789773121,3.0656
South America,"2021-08-20",434260137,89859323,36515883,311237075,1119285,20.692510167010795,40.63672168996867,8.4088,71.67065279123237,3.0652
South America,"2021-08-21",434260137,146699688,36556359,313400388,1120355,33.781522986071366,24.919179787212638,8.4181,72.16881341332972,3.0647
South America,"2021-08-22",434260137,90295042,36578242,314620853,1121058,20.792846109197445,40.50969044346864,8.4231,72.44985809047446,3.0648
South America,"2021-08-23",434260137,147185524,36605996,318211833,1121931,33.893399706637126,24.87064964350706,8.4295,73.27677718666588,3.0649
South America,"2021-08-24",434260137,90758178,36652906,321277867,1123217,20.89949554821791,40.3852377909129,8.4403,73.98281343977008,3.0645
South America,"2021-08-25",434260137,147925177,36696982,324888130,1124544,34.063724573457684,24.8077999595701,8.4505,74.81417296195437,3.0644
South America,"2021-08-26",434260137,91337851,36741297,293055415,1125849,21.032980745363695,40.225707740813824,8.4607,67.4838397612351,3.0643
South America,"2021-08-27",434260137,91624960,36779585,340205582,1127050,21.09909526418263,40.14144726502472,8.4695,78.34142556814972,3.0643
South America,"2021-08-28",434260137,91859517,36813290,332846191,1127969,21.153108280809114,40.07564071994849,8.4772,76.6467291470504,3.0640
South America,"2021-08-29",434260137,148943604,36831098,334213630,1128478,34.29824460263549,24.728217265375154,8.4813,76.96161851484885,3.0639
South America,"2021-08-30",434260137,92223674,36856104,337238504,1129344,21.236965160355027,39.96382100327081,8.4871,77.6581765781555,3.0642
South America,"2021-08-31",434260137,92480470,36893502,340981816,1130584,21.29609930095886,39.893289902181515,8.4957,78.5201741876667,3.0645
South America,"2021-09-01",434260137,92694211,36929950,288193928,1131685,21.345318877380635,39.84062176223713,8.5041,66.36435248027382,3.0644
South America,"2021-09-02",434260137,149964152,36970553,326599707,1132958,34.53325304873655,24.65292705419359,8.5135,75.20830929963991,3.0645
South America,"2021-09-03",434260137,150350823,37002808,330023327,1134221,34.62229437835783,24.610978019056137,8.5209,75.99668928396252,3.0652
South America,"2021-09-04",434260137,93463039,37031953,331317685,1135137,21.52236206750886,39.622029623924384,8.5276,76.29474979878248,3.0653
South America,"2021-09-05",434260137,93650332,37050876,295884299,1135617,21.565491285238554,39.56299482205787,8.5320,68.1352658901777,3.0650
South America,"2021-09-06",434260137,93855883,37068272,293924888,1136128,21.612824895323055,39.494883874247925,8.5360,67.68405915185349,3.0650
South America,"2021-09-07",434260137,94037616,37092440,295721350,1136805,21.65467377448923,39.44425813602081,8.5415,68.09774252892109,3.0648
South America,"2021-09-08",434260137,151460302,37115050,318317916,1137304,34.87778156345029,24.50480390564651,8.5467,73.30120563195972,3.0643
South America,"2021-09-09",434260137,94528353,37158556,358432205,1138461,21.767679081259995,39.30942920374377,8.5568,82.53859253031092,3.0638
South America,"2021-09-10",434260137,94721412,37183439,376888370,1139453,21.812136074557543,39.25557929816333,8.5625,86.78861767134754,3.0644
South America,"2021-09-11",434260137,152207805,37205069,326230062,1140465,35.0499141025233,24.443601298895285,8.5675,75.12318866145432,3.0653
South America,"2021-09-12",434260137,95141563,37217998,364671191,1140972,21.90888706876634,39.11854801040004,8.5704,83.97528576287444,3.0656
South America,"2021-09-13",434260137,95278828,37232700,367042444,1141621,21.940496002745007,39.077621735649394,8.5738,84.5213301261405,3.0662
South America,"2021-09-14",434260137,95514259,37255077,370650390,1142631,21.994710281224823,39.00472807939598,8.5790,85.3521560971644,3.0670
South America,"2021-09-15",434260137,95682409,37276359,372918812,1143765,22.033431311702458,38.958424426793016,8.5839,85.87452087503026,3.0683
South America,"2021-09-16",434260137,95922041,37319911,317204722,1144719,22.088612982683234,38.90650220839233,8.5939,73.04486296885224,3.0673
South America,"2021-09-17",434260137,96152215,37364413,362330377,1145726,22.141616696445706,38.859648735081144,8.6042,83.43625079269019,3.0664
South America,"2021-09-18",434260137,96384009,37496465,359387620,1146579,22.19499345849467,38.90320125613368,8.6346,82.7586023628045,3.0578
South America,"2021-09-19",434260137,96502262,37510478,360681346,1147075,22.22222437147161,38.87005052793477,8.6378,83.05651734273735,3.0580
South America,"2021-09-20",434260137,96653406,37527491,383565540,1147492,22.25702931604795,38.8268686568583,8.6417,88.32621447821263,3.0577
South America,"2021-09-21",434260137,154133641,37548707,360939407,1148338,35.4933892999716,24.361136709928235,8.6466,83.11594278339207,3.0583
South America,"2021-09-22",434260137,97041573,37590285,388338305,1149278,22.34641513964244,38.736269248232404,8.6562,89.42527114801699,3.0574
South America,"2021-09-23",434260137,154581594,37621850,384853996,1150130,35.596542447551435,24.33785874921176,8.6634,88.6229158998308,3.0571
South America,"2021-09-24",434260137,97517801,37648314,358540437,1151001,22.456079361481894,38.606606808125214,8.6695,82.56351584027617,3.0572
South America,"2021-09-25",434260137,97762059,37670198,399761621,1151707,22.512326292569654,38.53253336245711,8.6746,92.05579488867521,3.0573
South America,"2021-09-26",434260137,97911333,37683177,396085944,1152160,22.546700619679488,38.48704316996685,8.6776,91.20937204512512,3.0575
South America,"2021-09-27",434260137,98131953,37698396,414970809,1152558,22.597504269658533,38.41602541019437,8.6811,95.55811681605029,3.0573
South America,"2021-09-28",434260137,98322966,37724731,361221964,1153593,22.64149011678684,38.36817839689661,8.6871,83.1810090825813,3.0579
South America,"2021-09-29",434260137,156055304,37749500,404694337,1154495,35.9359035526671,24.189821833931386,8.6928,93.19168455012945,3.0583
South America,"2021-09-30",434260137,98766270,37778120,366435027,1155256,22.74357270789513,38.250021996375885,8.6994,84.38145613167345,3.0580
South America,"2021-10-01",434260137,99003244,37803543,414963985,1155922,22.79814230335399,38.18414576395093,8.7053,95.5565454077126,3.0577
South America,"2021-10-02",434260137,99201402,37822532,370981997,1156516,22.843773477647108,38.12701356781228,8.7096,85.42851746947245,3.0577
South America,"2021-10-03",434260137,99321586,37838803,371518081,1156868,22.871449054970476,38.09726014644993,8.7134,85.55196513466765,3.0574
South America,"2021-10-04",434260137,99500701,37854240,415234839,1157160,22.912695069683544,38.04419428160612,8.7170,95.61891677844702,3.0569
South America,"2021-10-05",434260137,99724188,37884496,376566506,1158010,22.964158923018992,37.98927497910537,8.7239,86.714499885123,3.0567
South America,"2021-10-06",434260137,99928950,37910147,421053853,1158759,23.01131084477137,37.9371013104811,8.7298,96.95890023633461,3.0566
South America,"2021-10-07",434260137,100100396,37932502,423808176,1159576,23.050790867318312,37.894457480467906,8.7350,97.59315670275303,3.0569
South America,"2021-10-08",434260137,100303618,37957710,447243041,1160138,23.097588162921802,37.84281240981756,8.7408,102.98966054993899,3.0564
South America,"2021-10-09",434260137,100470860,37978938,427411421,1160678,23.13610010213763,37.80094845410898,8.7457,98.42290014291595,3.0561
South America,"2021-10-10",434260137,100627299,37992632,428457761,1160949,23.172124361946672,37.755790304974795,8.7488,98.66384788618072,3.0557
South America,"2021-10-11",434260137,100822158,38004479,429663995,1161278,23.216995853340322,37.694570076550036,8.7515,98.94161549532234,3.0556
South America,"2021-10-12",434260137,165462980,38016555,432124275,1161588,38.10227232530901,22.975867471986785,8.7543,99.50816070414494,3.0555
South America,"2021-10-13",434260137,101145770,38032979,434048367,1161984,23.29151616327151,37.60214490432966,8.7581,99.95123429899347,3.0552
South America,"2021-10-14",434260137,165907023,38056685,436838139,1162725,38.20452509091342,22.93856179915904,8.7636,100.59365384486118,3.0552
South America,"2021-10-15",434260137,101578437,38079483,444855606,1163363,23.39114930090855,37.4877622895497,8.7688,102.43988984878895,3.0551
South America,"2021-10-16",434260137,101780392,38095068,396989378,1163924,23.437654835907722,37.428690587082826,8.7724,91.41741186343337,3.0553
South America,"2021-10-17",434260137,101943034,38108887,442543591,1164179,23.475107502211284,37.382531699027126,8.7756,101.90748661786564,3.0549
South America,"2021-10-18",434260137,102163705,38124722,444957200,1164536,23.52592289630305,37.31728601659464,8.7792,102.46328458188646,3.0545
South America,"2021-10-19",434260137,102285095,38144094,402804886,1165100,23.55387618735081,37.291937794064715,8.7837,92.75658797114043,3.0545
South America,"2021-10-20",434260137,102487926,38167300,406393465,1165608,23.600583444756754,37.240777025773745,8.7890,93.582954172927,3.0539
South America,"2021-10-21",434260137,102714662,38190706,408277824,1166160,23.65279546715567,37.18135780848892,8.7944,94.01687818285748,3.0535
South America,"2021-10-22",434260137,102946288,38213543,460751584,1166767,23.706133542715666,37.11988430316205,8.7997,106.10036352473217,3.0533
South America,"2021-10-23",434260137,103147438,38234320,456883430,1167222,23.752453704955194,37.06763904305602,8.8045,105.2096177089356,3.0528
South America,"2021-10-24",434260137,103321786,38245054,458122796,1167438,23.792601990543748,37.01547900072111,8.8069,105.49501484636616,3.0525
South America,"2021-10-25",434260137,103558932,38258944,462192904,1167774,23.847211193598458,36.944127620010605,8.8101,106.4322659668852,3.0523
South America,"2021-10-26",434260137,103699551,38278241,464549298,1168278,23.8795924756962,36.912639091368874,8.8146,106.97488864836792,3.0521
South America,"2021-10-27",434260137,103955950,38304843,467349835,1168843,23.938635196442174,36.84718671706622,8.8207,107.61978712312708,3.0514
South America,"2021-10-28",434260137,104134945,38326699,470667892,1169364,23.97985357794883,36.80483914405486,8.8257,108.3838584060503,3.0510
South America,"2021-10-29",434260137,169114477,38348177,430415405,1169884,38.94312707776814,22.67586884356447,8.8307,99.1146477255406,3.0507
South America,"2021-10-30",434260137,104613318,38367514,473898509,1170223,24.09001174335281,36.67555406282019,8.8351,109.12779429257169,3.0500
South America,"2021-10-31",434260137,104741104,38380201,474786199,1170441,24.11943788430205,36.64292196118154,8.8381,109.33220863419936,3.0496
South America,"2021-11-01",434260137,104914216,38391883,428637393,1170694,24.159301547864615,36.59359471360869,8.8408,98.70521295395805,3.0493
South America,"2021-11-02",434260137,105061699,38403219,477229230,1170926,24.19326344936883,36.55301538574967,8.8434,109.8947817998777,3.0490
South America,"2021-11-03",434260137,105287033,38427265,479304026,1171258,24.245152623806224,36.49762359625045,8.8489,110.37255901754574,3.0480
South America,"2021-11-04",434260137,105447330,38449336,481324944,1171809,24.282065291201253,36.46307213278895,8.8540,110.83792938609054,3.0477
South America,"2021-11-05",434260137,105686700,38472707,464504144,1172345,24.33718662968137,36.40260032719349,8.8594,106.96449073335046,3.0472
South America,"2021-11-06",434260137,105906524,38492357,486275718,1172775,24.38780697939125,36.34559566887494,8.8639,111.97797738455557,3.0468
South America,"2021-11-07",434260137,106145755,38505825,487471938,1172963,24.44289630940728,36.276368282462165,8.8670,112.25343900262253,3.0462
South America,"2021-11-08",434260137,171092196,38520527,490094732,1173246,39.398549722283164,22.514485114212924,8.8704,112.85740740232852,3.0458
South America,"2021-11-09",434260137,106488500,38538723,443256221,1173532,24.521822503823323,36.190502260807506,8.8746,102.07158871688009,3.0451
South America,"2021-11-10",434260137,106709550,38565831,496059669,1173980,24.572725172791994,36.140936776511566,8.8808,114.23099353003705,3.0441
South America,"2021-11-11",434260137,106959065,38591246,498805858,1174371,24.630182668597094,36.08038832426219,8.8867,114.86337692561452,3.0431
South America,"2021-11-12",434260137,107201131,38619073,506947055,1175175,24.685924833114488,36.02487458831008,8.8931,116.73810506811498,3.0430
South America,"2021-11-13",434260137,107420792,38637473,450375257,1175610,24.736507647718998,35.968337489077534,8.8973,103.71093697693003,3.0427
South America,"2021-11-14",434260137,107616129,38650861,502397680,1175802,24.781489211384834,35.91549088334147,8.9004,115.69048991480422,3.0421
South America,"2021-11-15",434260137,107810834,38662649,504951051,1176056,24.826325240163595,35.86156192799696,8.9031,116.27847181377369,3.0418
South America,"2021-11-16",434260137,88298113,38677884,506335358,1176326,20.33299984889011,43.80374923754033,8.9066,116.59724548928607,3.0413
South America,"2021-11-17",434260137,108226225,38701995,509649085,1176869,24.921980117184923,35.760274369728776,8.9122,117.36031967401144,3.0408
South America,"2021-11-18",434260137,108467611,38723362,512032073,1177308,24.97756569353268,35.70039170494868,8.9171,117.90906633458738,3.0403
South America,"2021-11-19",434260137,108714789,38745918,520449386,1177713,25.034485032643005,35.63996982967975,8.9223,119.84737756392316,3.0396
South America,"2021-11-20",434260137,108929627,38764570,515637462,1178040,25.083957222626672,35.58680137590115,8.9266,118.73930348803809,3.0390
South America,"2021-11-21",434260137,109122460,38778939,516860033,1178262,25.128362173385486,35.537082833359875,8.9299,119.02083312795529,3.0384
South America,"2021-11-22",434260137,174541255,38791436,519077785,1178541,40.19278771608733,22.224794934584377,8.9328,119.53152978441584,3.0381
South America,"2021-11-23",434260137,109507310,38813179,521426458,1178991,25.216984169099543,35.443459436634875,8.9378,120.072374499343,3.0376
South America,"2021-11-24",434260137,174921099,38835539,523933700,1179430,40.280256946540774,22.201746514295568,8.9429,120.64973396349295,3.0370
South America,"2021-11-25",434260137,109978330,38861775,469956554,1179937,25.32544910978094,35.33584752559891,8.9490,108.22005382455815,3.0362
South America,"2021-11-26",434260137,110221341,38884297,528420746,1180437,25.38140888579879,35.27837408546862,8.9541,121.68299619911924,3.0358
South America,"2021-11-27",434260137,110425319,38902485,529168441,1180854,25.42838027060264,35.22967862107784,8.9583,121.85517295132249,3.0354
South America,"2021-11-28",434260137,110617338,38915203,530663679,1181110,25.47259777611133,35.18002123681552,8.9613,122.19949145366755,3.0351
South America,"2021-11-29",434260137,110819938,38927827,565126487,1181485,25.519251839594936,35.1270968947844,8.9642,130.13547384387252,3.0351
South America,"2021-11-30",434260137,111014426,38947379,535196052,1181999,25.56403789832545,35.08316928108064,8.9687,123.24319144218387,3.0349
South America,"2021-12-01",434260137,176611045,38969839,538508649,1182436,40.66941216849476,22.065346479321267,8.9738,124.00600541421558,3.0342
South America,"2021-12-02",434260137,111530340,38993243,482297908,1182899,25.682840882077095,34.96200495757477,8.9792,111.06198034474437,3.0336
South America,"2021-12-03",434260137,111724286,39014630,548445162,1183379,25.72750213082533,34.92045588011187,8.9842,126.29415303666245,3.0332
South America,"2021-12-04",434260137,111933234,39033461,484934796,1183697,25.77561799092787,34.872092590481216,8.9885,111.66919426454287,3.0325
South America,"2021-12-05",434260137,112121925,39045874,544958934,1183892,25.8190691355122,34.82447701464276,8.9914,125.49135588745048,3.0321
South America,"2021-12-06",434260137,112377978,39059395,547561586,1184168,25.87803218051304,34.75716122957827,8.9945,126.09068605346107,3.0317
South America,"2021-12-07",434260137,112531237,39081741,549738761,1184619,25.913324160352303,34.72968221259311,8.9996,126.59203877145187,3.0311
South America,"2021-12-08",434260137,112733930,39098562,490639717,1184882,25.95999963957088,34.68216002050137,9.0035,112.98290476060897,3.0305
South America,"2021-12-09",434260137,112990892,39120444,552775692,1185376,26.019172006110246,34.62265259398076,9.0085,127.29137328117224,3.0301
South America,"2021-12-10",434260137,113219896,39137396,561264000,1185861,26.071906296110253,34.567595787228065,9.0124,129.2460330062485,3.0300
South America,"2021-12-11",434260137,113351819,39152660,556031709,1186140,26.10228509185037,34.54083079160821,9.0159,128.04115819638312,3.0295
South America,"2021-12-12",434260137,113542256,39163892,556255842,1186389,26.14613829958793,34.4927900675146,9.0185,128.0927708084797,3.0293
South America,"2021-12-13",434260137,113757519,39174131,558516158,1186555,26.195708357177622,34.43652019168948,9.0209,128.61326896325278,3.0289
South America,"2021-12-14",434260137,113972575,39190431,560772183,1186866,26.24523074748627,34.38584326097748,9.0246,129.13277900062008,3.0285
South America,"2021-12-15",434260137,114203458,39208127,562621355,1187348,26.298397727443263,34.33182119581703,9.0287,129.5586002636019,3.0283
South America,"2021-12-16",434260137,114467380,39225242,503086867,1187696,26.359172819954228,34.267615804607395,9.0327,115.84919363667036,3.0279
South America,"2021-12-17",434260137,114735873,39243980,602927670,1188128,26.421000507352577,34.203757703573665,9.0370,138.84020627939884,3.0275
South America,"2021-12-18",434260137,115004563,39262188,567915557,1188487,26.48287355926478,34.139678440411096,9.0412,130.77773173548277,3.0271
South America,"2021-12-19",434260137,180636140,39273962,567651974,1188731,41.59629784301385,21.742029031399806,9.0439,130.7170347067799,3.0268
South America,"2021-12-20",434260137,115415319,39285940,507006334,1188972,26.577461103688638,34.03875702150076,9.0466,116.75175564180324,3.0265
